BSSIDLabel,RSSLabel,SSIDLabel,finLabel
2a:69:6c:05:c5:25,-78,HUST_WIRELESS_AUTO,91
b0:d5:9d:4f:5f:4b,-79,360免费WiFi-4B,91
fa:69:6c:07:96:e0,-85,HUST_WIRELESS,91
2c:33:7a:2b:97:fb,-90,HP-Print-fb-LaserJet Pro MFP,91
0e:69:6c:0a:bf:be,-71,HUST_WIRELESS_AUTO,91
06:69:6c:0a:bf:be,-70,HUST_WIRELESS,91
6a:00:e3:f0:21:d5,-80,gzj,91
d4:ee:07:45:03:10,-88,HIWIFI-ISE,91
fa:69:6c:07:96:e2,-82,HUST_WIRELESS_AUTO,91
0e:69:6c:0a:bd:1a,-73,HUST_WIRELESS_AUTO,91
c8:3a:35:22:ad:91,-77,HC5761,91
0e:69:6c:0a:bf:7a,-80,HUST_WIRELESS_AUTO,91
00:87:36:3b:c8:74,-84,guesswhoiam,91
70:3d:15:3a:86:b2,-84,eduroam,91
70:3d:15:3a:86:b1,-84,HUST_WIRELESS_AUTO,91
2a:69:6c:07:a0:75,-89,HUST_WIRELESS_AUTO,91
5a:ed:b9:49:fa:33,-84,LieBaoWiFi706,91
e8:4e:06:2d:cc:54,-93,长按电源键即可连入,91
06:69:6c:0a:bd:1a,-73,HUST_WIRELESS,91
06:69:6c:0b:1f:1e,-48,HUST_WIRELESS,92
20:dc:e6:8a:d1:a2,-67,WQ-20170217BIDU_Network,92
4a:ee:65:e1:e1:85,-65,2222,92
4a:69:6c:07:a1:e7,-77,HUST_WIRELESS_AUTO,92
4a:69:6c:07:a1:e5,-77,HUST_WIRELESS,92
10:6f:3f:38:9b:89,-75,dd-wrt,92
00:0f:e2:db:25:20,-70,ChinaNet,92
48:3c:0c:eb:e4:6c,-71,lion,92
14:75:90:a5:bd:60,-80,hustac517,92
d4:ee:07:09:c7:8e,-81,DLINK-ISE,92
0e:69:6c:0a:bf:be,-63,HUST_WIRELESS_AUTO,92
06:69:6c:0a:bf:be,-63,HUST_WIRELESS,92
e0:06:e6:94:3b:01,-91,lj,92
8c:a6:df:91:51:45,-76,server-2,92
ea:69:6c:07:90:1f,-83,HUST_WIRELESS,92
ea:69:6c:07:90:11,-83,HUST_WIRELESS_AUTO,92
3a:69:6c:07:99:86,-79,HUST_WIRELESS_AUTO,92
5a:ed:b9:49:fa:33,-76,LieBaoWiFi706,92
0e:69:6c:0b:1f:1e,-48,HUST_WIRELESS_AUTO,92
08:57:00:93:00:26,-74,liuLieBaoWiFi,92
c8:3a:35:c9:9d:c1,-86,LieBaoWiFi631,92
7c:d1:c3:76:79:fa,-88,ADESKTOP-ELSA6EU,92
00:0f:e2:a1:97:c0,-79,ChinaNet,92
2a:69:6c:07:a0:75,-88,HUST_WIRELESS_AUTO,92
d4:ee:07:50:f1:3c,-83,HiWiFi_50F13C,92
2a:69:6c:07:a0:73,-90,HUST_WIRELESS,92
6a:00:e3:f0:21:d5,-75,gzj,92
0e:69:6c:0b:1e:da,-79,HUST_WIRELESS_AUTO,92
74:25:8a:44:f1:f1,-87,HUST_WIRELESS_AUTO,92
06:69:6c:0a:bf:56,-80,HUST_WIRELESS,92
6a:69:6c:05:c3:07,-81,HUST_WIRELESS,92
da:69:6c:07:93:40,-86,HUST_WIRELESS_AUTO,92
38:22:d6:8b:de:51,-90,HUST_WIRELESS_AUTO,92
2a:69:6c:07:8d:b5,-91,HUST_WIRELESS_AUTO,92
b0:d5:9d:91:d6:e0,-93,hello world,92
da:69:6c:07:93:4e,-85,HUST_WIRELESS,92
06:69:6c:0b:1f:1e,-46,HUST_WIRELESS,93
20:dc:e6:8a:d1:a2,-63,WQ-20170217BIDU_Network,93
4a:ee:65:e1:e1:85,-65,2222,93
4a:69:6c:07:a1:e7,-65,HUST_WIRELESS_AUTO,93
4a:69:6c:07:a1:e5,-65,HUST_WIRELESS,93
10:6f:3f:38:9b:89,-76,dd-wrt,93
00:0f:e2:db:25:20,-79,ChinaNet,93
48:3c:0c:eb:e4:6c,-63,lion,93
d4:ee:07:09:c7:8e,-85,DLINK-ISE,93
06:69:6c:0a:bf:be,-68,HUST_WIRELESS,93
0e:69:6c:0b:1f:1e,-46,HUST_WIRELESS_AUTO,93
0e:69:6c:0b:1e:da,-83,HUST_WIRELESS_AUTO,93
b0:d5:9d:95:91:2b,-72,360WiFi-WJ,93
06:69:6c:0b:1e:da,-83,HUST_WIRELESS,93
ea:69:6c:07:90:11,-70,HUST_WIRELESS_AUTO,93
2c:33:7a:2b:97:fb,-83,HP-Print-fb-LaserJet Pro MFP,93
ea:69:6c:07:90:1f,-75,HUST_WIRELESS,93
e0:06:e6:94:3b:01,-91,lj,93
3a:69:6c:07:99:86,-76,HUST_WIRELESS_AUTO,93
fa:69:6c:07:96:e2,-74,HUST_WIRELESS_AUTO,93
0e:69:6c:0a:bf:be,-68,HUST_WIRELESS_AUTO,93
5a:ed:b9:49:fa:33,-77,LieBaoWiFi706,93
8c:a6:df:91:51:45,-83,server-2,93
6a:69:6c:05:c3:07,-81,HUST_WIRELESS,93
ba:69:6c:05:c4:4e,-89,HUST_WIRELESS_AUTO,93
3a:69:6c:07:99:84,-75,HUST_WIRELESS,93
ba:69:6c:05:c4:4c,-90,HUST_WIRELESS,93
08:57:00:93:00:26,-71,liuLieBaoWiFi,93
70:3d:15:3a:86:b2,-82,eduroam,93
c8:3a:35:c9:9d:c1,-88,LieBaoWiFi631,93
0e:69:6c:0a:bf:7a,-82,HUST_WIRELESS_AUTO,93
28:6c:07:6d:30:22,-86,csdc-xm,93
0e:69:6c:0b:20:0a,-87,HUST_WIRELESS_AUTO,93
38:22:d6:8c:77:32,-91,HUST_TEST,93
70:3d:15:3a:86:b0,-83,HUST_WIRELESS,93
06:69:6c:0b:1f:1e,-65,HUST_WIRELESS,94
0e:69:6c:0a:bf:be,-67,HUST_WIRELESS_AUTO,94
4a:69:6c:07:a1:e7,-65,HUST_WIRELESS_AUTO,94
0e:69:6c:0b:1f:1e,-65,HUST_WIRELESS_AUTO,94
4a:ee:65:e1:e1:85,-73,2222,94
20:dc:e6:8a:d1:a2,-84,WQ-20170217BIDU_Network,94
b0:d5:9d:95:91:2b,-79,360WiFi-WJ,94
5a:ed:b9:49:fa:33,-80,LieBaoWiFi706,94
4c:e6:76:c9:fc:00,-83,HongboJiangOffice,94
7a:69:6c:07:a0:7a,-92,HUST_WIRELESS_AUTO,94
06:69:6c:0a:bf:be,-67,HUST_WIRELESS,94
4a:69:6c:07:a1:e5,-65,HUST_WIRELESS,94
10:6f:3f:38:9b:89,-75,dd-wrt,94
c8:3a:35:22:ad:91,-77,HC5761,94
14:75:90:a5:bd:60,-86,hustac517,94
4a:00:e3:24:ce:f4,-78,RTOS-PC,94
88:25:93:58:06:63,-90,TP-LINK_580663,94
fa:69:6c:07:96:e2,-86,HUST_WIRELESS_AUTO,94
5a:69:6c:07:87:e8,-84,HUST_WIRELESS_AUTO,94
d8:eb:97:23:da:5b,-89,dri,94
2a:69:6c:05:c5:23,-89,HUST_WIRELESS,94
fa:69:6c:07:96:e0,-86,HUST_WIRELESS,94
d4:ee:07:50:f1:3c,-89,HiWiFi_50F13C,94
5a:69:6c:07:87:e6,-85,HUST_WIRELESS,94
00:0f:e2:db:26:20,-95,ChinaNet,94
08:57:00:93:00:26,-55,liuLieBaoWiFi,94
60:67:20:ac:b3:51,-79,SWIFI,94
2c:33:7a:2b:97:fb,-88,HP-Print-fb-LaserJet Pro MFP,94
6a:69:6c:05:c3:09,-86,HUST_WIRELESS_AUTO,94
0e:69:6c:0a:bf:02,-90,HUST_WIRELESS_AUTO,94
ca:69:6c:05:c5:cf,-93,HUST_WIRELESS_AUTO,94
00:0f:e2:db:25:20,-73,ChinaNet,94
6a:69:6c:05:c3:07,-84,HUST_WIRELESS,94
38:22:d6:aa:15:30,-93,ChinaNet,94
ca:69:6c:05:c5:cd,-92,HUST_WIRELESS,94
e8:4e:06:2d:cc:54,-85,长按电源键即可连入,94
06:69:6c:0b:1f:1e,-54,HUST_WIRELESS,95
0e:69:6c:0a:bf:be,-63,HUST_WIRELESS_AUTO,95
4a:69:6c:07:a1:e7,-63,HUST_WIRELESS_AUTO,95
0e:69:6c:0b:1f:1e,-54,HUST_WIRELESS_AUTO,95
20:dc:e6:8a:d1:a2,-73,WQ-20170217BIDU_Network,95
b0:d5:9d:95:91:2b,-70,360WiFi-WJ,95
06:69:6c:0a:bf:be,-63,HUST_WIRELESS,95
4a:69:6c:07:a1:e5,-64,HUST_WIRELESS,95
10:6f:3f:38:9b:89,-73,dd-wrt,95
08:57:00:93:00:26,-55,liuLieBaoWiFi,95
48:3c:0c:eb:e4:6c,-71,lion,95
3a:69:6c:07:99:86,-81,HUST_WIRELESS_AUTO,95
00:0f:e2:db:25:20,-74,ChinaNet,95
3a:69:6c:07:99:84,-80,HUST_WIRELESS,95
6a:69:6c:05:c3:07,-76,HUST_WIRELESS,95
6a:69:6c:05:c3:09,-77,HUST_WIRELESS_AUTO,95
2a:69:6c:07:a0:73,-81,HUST_WIRELESS,95
d4:ee:07:45:03:10,-79,HIWIFI-ISE,95
4c:e6:76:c9:fc:00,-84,HongboJiangOffice,95
4a:00:e3:24:ce:f4,-85,RTOS-PC,95
5a:ed:b9:49:fa:33,-76,LieBaoWiFi706,95
d4:ee:07:09:c7:8e,-71,DLINK-ISE,95
ea:69:6c:07:90:11,-76,HUST_WIRELESS_AUTO,95
64:d9:54:66:c5:65,-93,Baidu7107,95
9a:69:6c:07:96:fa,-86,HUST_WIRELESS,95
00:0f:e2:a1:97:c0,-84,ChinaNet,95
4a:ee:65:e1:e1:85,-74,2222,95
1a:69:6c:07:90:94,-79,HUST_WIRELESS_AUTO,95
1a:69:6c:07:90:92,-79,HUST_WIRELESS,95
70:3d:15:35:b9:90,-86,HUST_WIRELESS,95
74:25:8a:44:f1:f1,-80,HUST_WIRELESS_AUTO,95
70:3d:15:35:b9:92,-85,eduroam,95
70:3d:15:35:b9:91,-85,HUST_WIRELESS_AUTO,95
fa:69:6c:07:96:e0,-82,HUST_WIRELESS,95
4a:69:6c:07:a2:35,-91,HUST_WIRELESS,95
2a:69:6c:07:a0:75,-80,HUST_WIRELESS_AUTO,95
06:69:6c:0b:1f:1e,-68,HUST_WIRELESS,96
0e:69:6c:0a:bf:be,-77,HUST_WIRELESS_AUTO,96
20:dc:e6:8a:d1:a2,-85,WQ-20170217BIDU_Network,96
b0:d5:9d:95:91:2b,-87,360WiFi-WJ,96
06:69:6c:0a:bf:be,-77,HUST_WIRELESS,96
4a:69:6c:07:a1:e5,-77,HUST_WIRELESS,96
08:57:00:93:00:26,-55,liuLieBaoWiFi,96
48:3c:0c:eb:e4:6c,-77,lion,96
d4:ee:07:09:c7:8e,-72,DLINK-ISE,96
4a:ee:65:e1:e1:85,-81,2222,96
2c:33:7a:2b:97:fb,-81,HP-Print-fb-LaserJet Pro MFP,96
1a:69:6c:07:90:92,-84,HUST_WIRELESS,96
4a:00:e3:24:ce:f4,-88,RTOS-PC,96
3a:69:6c:07:99:86,-74,HUST_WIRELESS_AUTO,96
3a:69:6c:07:99:84,-78,HUST_WIRELESS,96
0e:69:6c:0b:1f:1e,-68,HUST_WIRELESS_AUTO,96
6a:00:e3:f0:21:d5,-88,gzj,96
1a:69:6c:07:90:94,-83,HUST_WIRELESS_AUTO,96
7a:69:6c:05:c2:0a,-84,HUST_WIRELESS_AUTO,96
4a:45:20:98:cd:3f,-80,tzy,96
6a:69:6c:07:96:d9,-89,HUST_WIRELESS_AUTO,96
fa:69:6c:07:96:e0,-78,HUST_WIRELESS,96
fa:69:6c:07:96:e2,-74,HUST_WIRELESS_AUTO,96
4a:69:6c:07:96:f7,-93,HUST_WIRELESS_AUTO,96
7a:69:6c:07:90:88,-85,HUST_WIRELESS,96
d4:ee:07:45:03:10,-84,HIWIFI-ISE,96
c8:3a:35:22:ad:91,-85,HC5761,96
6a:69:6c:05:c3:09,-78,HUST_WIRELESS_AUTO,96
4a:69:6c:07:a1:e7,-73,HUST_WIRELESS_AUTO,96
b0:f9:63:93:9e:f2,-84,eduroam,96
74:25:8a:44:f1:f1,-88,HUST_WIRELESS_AUTO,96
00:87:46:20:fb:02,-87,360WiFi-FB02,96
38:22:d6:8c:77:31,-91,HUST_WIRELESS_AUTO,96
7a:69:6c:07:a0:7a,-91,HUST_WIRELESS_AUTO,96
7a:69:6c:07:90:8a,-87,HUST_WIRELESS_AUTO,96
06:69:6c:0b:1f:1e,-46,HUST_WIRELESS,97
20:dc:e6:8a:d1:a2,-66,WQ-20170217BIDU_Network,97
4a:ee:65:e1:e1:85,-69,2222,97
4a:69:6c:07:a1:e7,-64,HUST_WIRELESS_AUTO,97
4a:69:6c:07:a1:e5,-63,HUST_WIRELESS,97
08:57:00:93:00:26,-80,liuLieBaoWiFi,97
10:6f:3f:38:9b:89,-70,dd-wrt,97
d4:ee:07:09:c7:8e,-86,DLINK-ISE,97
0e:69:6c:0a:bf:be,-68,HUST_WIRELESS_AUTO,97
06:69:6c:0a:bf:be,-68,HUST_WIRELESS,97
b0:d5:9d:95:91:2b,-74,360WiFi-WJ,97
00:0f:e2:db:25:20,-71,ChinaNet,97
48:3c:0c:eb:e4:6c,-67,lion,97
0e:69:6c:0b:1f:1e,-47,HUST_WIRELESS_AUTO,97
00:0f:e2:a1:97:c0,-85,ChinaNet,97
5a:ed:b9:49:fa:33,-76,LieBaoWiFi706,97
00:36:76:47:19:62,-80,Lee,97
14:75:90:a5:bd:60,-83,hustac517,97
ea:69:6c:07:90:1f,-86,HUST_WIRELESS,97
c8:3a:35:22:ad:91,-72,HC5761,97
2c:33:7a:2b:97:fb,-80,HP-Print-fb-LaserJet Pro MFP,97
6a:00:e3:f0:21:d5,-78,gzj,97
0e:69:6c:0a:bd:1a,-82,HUST_WIRELESS_AUTO,97
06:69:6c:0a:bd:1a,-82,HUST_WIRELESS,97
fa:69:6c:07:96:e0,-82,HUST_WIRELESS,97
00:87:46:20:fb:02,-82,360WiFi-FB02,97
7a:69:6c:07:a0:7a,-90,HUST_WIRELESS_AUTO,97
7a:69:6c:07:a0:78,-90,HUST_WIRELESS,97
74:25:8a:44:f1:f1,-82,HUST_WIRELESS_AUTO,97
8c:a6:df:91:51:45,-81,server-2,97
ea:69:6c:07:90:11,-87,HUST_WIRELESS_AUTO,97
7a:69:6c:05:c2:0a,-87,HUST_WIRELESS_AUTO,97
e0:06:e6:94:3b:01,-87,lj,97
2a:69:6c:07:a0:73,-91,HUST_WIRELESS,97
ca:69:6c:05:c5:cd,-86,HUST_WIRELESS,97
7a:69:6c:05:c2:08,-88,HUST_WIRELESS,97
06:69:6c:0b:1f:1e,-54,HUST_WIRELESS,98
20:dc:e6:8a:d1:a2,-70,WQ-20170217BIDU_Network,98
4a:ee:65:e1:e1:85,-71,2222,98
4a:69:6c:07:a1:e7,-55,HUST_WIRELESS_AUTO,98
4a:69:6c:07:a1:e5,-55,HUST_WIRELESS,98
08:57:00:93:00:26,-71,liuLieBaoWiFi,98
10:6f:3f:38:9b:89,-74,dd-wrt,98
d4:ee:07:09:c7:8e,-81,DLINK-ISE,98
0e:69:6c:0a:bf:be,-74,HUST_WIRELESS_AUTO,98
06:69:6c:0a:bf:be,-74,HUST_WIRELESS,98
14:75:90:a5:bd:60,-75,hustac517,98
b0:d5:9d:95:91:2b,-80,360WiFi-WJ,98
ea:69:6c:07:90:11,-79,HUST_WIRELESS_AUTO,98
00:0f:e2:db:25:20,-69,ChinaNet,98
7a:69:6c:05:c2:08,-85,HUST_WIRELESS,98
fa:69:6c:07:96:e2,-76,HUST_WIRELESS_AUTO,98
fa:69:6c:07:96:e0,-77,HUST_WIRELESS,98
00:0f:e2:a1:97:c0,-85,ChinaNet,98
0e:69:6c:0b:1f:1e,-54,HUST_WIRELESS_AUTO,98
48:3c:0c:eb:e4:6c,-73,lion,98
ba:69:6c:05:c4:4c,-85,HUST_WIRELESS,98
2c:33:7a:2b:97:fb,-76,HP-Print-fb-LaserJet Pro MFP,98
b0:d5:9d:4f:5f:4b,-78,360免费WiFi-4B,98
2a:69:6c:05:c5:25,-89,HUST_WIRELESS_AUTO,98
0e:69:6c:0a:bf:7a,-77,HUST_WIRELESS_AUTO,98
06:69:6c:0a:bf:7a,-78,HUST_WIRELESS,98
ca:69:6c:05:c5:cd,-89,HUST_WIRELESS,98
6a:00:e3:f0:21:d5,-77,gzj,98
6a:69:6c:05:c3:07,-81,HUST_WIRELESS,98
5a:ed:b9:49:fa:33,-80,LieBaoWiFi706,98
b0:f9:63:93:9e:f1,-83,HUST_WIRELESS_AUTO,98
7a:69:6c:05:c2:0a,-84,HUST_WIRELESS_AUTO,98
00:87:46:20:fb:02,-82,360WiFi-FB02,98
ea:69:6c:07:90:1f,-79,HUST_WIRELESS,98
d4:ee:07:50:f1:3c,-87,HiWiFi_50F13C,98
ba:69:6c:05:c4:4e,-86,HUST_WIRELESS_AUTO,98
06:69:6c:0b:1f:1e,-41,HUST_WIRELESS,99
20:dc:e6:8a:d1:a2,-69,WQ-20170217BIDU_Network,99
4a:ee:65:e1:e1:85,-68,2222,99
48:3c:0c:eb:e4:6c,-73,lion,99
4a:69:6c:07:a1:e7,-65,HUST_WIRELESS_AUTO,99
4a:69:6c:07:a1:e5,-78,HUST_WIRELESS,99
08:57:00:93:00:26,-74,liuLieBaoWiFi,99
10:6f:3f:38:9b:89,-77,dd-wrt,99
00:0f:e2:db:25:20,-71,ChinaNet,99
b0:d5:9d:95:91:2b,-75,360WiFi-WJ,99
d4:ee:07:09:c7:8e,-85,DLINK-ISE,99
0e:69:6c:0a:bf:be,-67,HUST_WIRELESS_AUTO,99
06:69:6c:0a:bf:be,-67,HUST_WIRELESS,99
d4:ee:07:50:f1:3c,-85,HiWiFi_50F13C,99
2c:33:7a:2b:97:fb,-84,HP-Print-fb-LaserJet Pro MFP,99
4c:e6:76:c9:fc:00,-81,HongboJiangOffice,99
6a:00:e3:f0:21:d5,-81,gzj,99
14:75:90:a5:bd:60,-82,hustac517,99
00:0f:e2:a1:97:c0,-86,ChinaNet,99
b0:d5:9d:4f:5f:4b,-81,360免费WiFi-4B,99
5a:ed:b9:49:fa:33,-81,LieBaoWiFi706,99
6a:69:6c:05:c3:09,-85,HUST_WIRELESS_AUTO,99
c8:3a:35:22:ad:91,-78,HC5761,99
8c:a6:df:91:51:45,-84,server-2,99
38:22:d6:aa:15:30,-86,ChinaNet,99
0e:69:6c:0a:bf:56,-86,HUST_WIRELESS_AUTO,99
e0:06:e6:94:3b:01,-93,lj,99
06:69:6c:0a:bf:56,-84,HUST_WIRELESS,99
ba:69:6c:05:c4:4c,-92,HUST_WIRELESS,99
0e:69:6c:0b:1f:1e,-41,HUST_WIRELESS_AUTO,99
0e:69:6c:0a:bd:1a,-77,HUST_WIRELESS_AUTO,99
1a:69:6c:07:90:94,-82,HUST_WIRELESS_AUTO,99
fa:69:6c:07:96:e2,-84,HUST_WIRELESS_AUTO,99
0e:69:6c:0b:1b:be,-84,HUST_WIRELESS_AUTO,99
3c:46:d8:d9:08:f1,-89,cc,99
06:69:6c:0a:bf:7a,-82,HUST_WIRELESS,99
06:69:6c:0b:1f:1e,-49,HUST_WIRELESS,100
20:dc:e6:8a:d1:a2,-60,WQ-20170217BIDU_Network,100
4a:ee:65:e1:e1:85,-62,2222,100
4a:69:6c:07:a1:e7,-65,HUST_WIRELESS_AUTO,100
4a:69:6c:07:a1:e5,-66,HUST_WIRELESS,100
08:57:00:93:00:26,-71,liuLieBaoWiFi,100
10:6f:3f:38:9b:89,-65,dd-wrt,100
00:0f:e2:db:25:20,-77,ChinaNet,100
b0:d5:9d:95:91:2b,-83,360WiFi-WJ,100
d4:ee:07:09:c7:8e,-72,DLINK-ISE,100
0e:69:6c:0a:bf:be,-71,HUST_WIRELESS_AUTO,100
d4:ee:07:50:f1:3c,-78,HiWiFi_50F13C,100
2c:33:7a:2b:97:fb,-76,HP-Print-fb-LaserJet Pro MFP,100
14:75:90:a5:bd:60,-73,hustac517,100
5a:ed:b9:49:fa:33,-68,LieBaoWiFi706,100
0e:69:6c:0b:20:0a,-85,HUST_WIRELESS_AUTO,100
2a:69:6c:05:c5:25,-83,HUST_WIRELESS_AUTO,100
6a:69:6c:05:c3:09,-78,HUST_WIRELESS_AUTO,100
3a:69:6c:07:99:86,-78,HUST_WIRELESS_AUTO,100
0e:69:6c:0b:1f:1e,-48,HUST_WIRELESS_AUTO,100
48:3c:0c:eb:e4:6c,-72,lion,100
ea:69:6c:07:90:11,-74,HUST_WIRELESS_AUTO,100
1a:69:6c:07:90:94,-87,HUST_WIRELESS_AUTO,100
b0:f9:63:93:9e:f1,-85,HUST_WIRELESS_AUTO,100
b0:d5:9d:2f:1f:05,-85,据说明天下雨,100
3a:69:6c:07:99:84,-77,HUST_WIRELESS,100
d4:ee:07:45:03:10,-85,HIWIFI-ISE,100
00:87:46:20:fb:02,-83,360WiFi-FB02,100
6a:69:6c:05:c3:07,-78,HUST_WIRELESS,100
9c:d2:1e:1b:5d:2c,-90,rou,100
74:25:8a:44:f1:f1,-88,HUST_WIRELESS_AUTO,100
2a:69:6c:07:8d:b5,-91,HUST_WIRELESS_AUTO,100
6a:69:6c:07:96:d9,-91,HUST_WIRELESS_AUTO,100
7a:69:6c:07:a0:7a,-91,HUST_WIRELESS_AUTO,100
74:25:8a:44:f1:f0,-87,HUST_WIRELESS,100
06:69:6c:0b:1f:1e,-60,HUST_WIRELESS,101
20:dc:e6:8a:d1:a2,-68,WQ-20170217BIDU_Network,101
4a:ee:65:e1:e1:85,-70,2222,101
4a:69:6c:07:a1:e7,-69,HUST_WIRELESS_AUTO,101
4a:69:6c:07:a1:e5,-68,HUST_WIRELESS,101
08:57:00:93:00:26,-72,liuLieBaoWiFi,101
10:6f:3f:38:9b:89,-81,dd-wrt,101
d4:ee:07:09:c7:8e,-84,DLINK-ISE,101
0e:69:6c:0a:bf:be,-72,HUST_WIRELESS_AUTO,101
5a:ed:b9:49:fa:33,-85,LieBaoWiFi706,101
48:3c:0c:eb:e4:6c,-65,lion,101
06:69:6c:0a:bf:be,-72,HUST_WIRELESS,101
d4:ee:07:3a:18:74,-86,walkure,101
d4:ee:07:45:03:10,-76,HIWIFI-ISE,101
6a:00:e3:f0:21:d5,-73,gzj,101
2c:33:7a:2b:97:fb,-85,HP-Print-fb-LaserJet Pro MFP,101
14:75:90:a5:bd:60,-80,hustac517,101
b0:d5:9d:95:91:2b,-80,360WiFi-WJ,101
00:36:76:47:19:62,-84,Lee,101
ea:69:6c:07:90:11,-74,HUST_WIRELESS_AUTO,101
6a:69:6c:05:c3:09,-82,HUST_WIRELESS_AUTO,101
b0:f9:63:93:9e:f2,-84,eduroam,101
6a:69:6c:05:c3:07,-83,HUST_WIRELESS,101
70:3d:15:3a:86:b0,-76,HUST_WIRELESS,101
9a:69:6c:07:96:fa,-87,HUST_WIRELESS,101
ba:69:6c:05:c4:4c,-84,HUST_WIRELESS,101
b0:d5:9d:4f:5f:4b,-81,360免费WiFi-4B,101
e0:06:e6:94:3b:01,-93,lj,101
fa:69:6c:07:96:e0,-82,HUST_WIRELESS,101
1a:69:6c:07:90:94,-79,HUST_WIRELESS_AUTO,101
0e:69:6c:0a:bd:1a,-77,HUST_WIRELESS_AUTO,101
0e:69:6c:0b:1e:da,-83,HUST_WIRELESS_AUTO,101
b0:f9:63:93:9e:f1,-84,HUST_WIRELESS_AUTO,101
a2:c5:89:62:d9:ff,-85,wifi_free,101
8a:69:6c:07:9c:0b,-86,HUST_WIRELESS_AUTO,101
06:69:6c:0b:1f:1e,-57,HUST_WIRELESS,102
20:dc:e6:8a:d1:a2,-65,WQ-20170217BIDU_Network,102
4a:ee:65:e1:e1:85,-67,2222,102
48:3c:0c:eb:e4:6c,-73,lion,102
4a:69:6c:07:a1:e7,-67,HUST_WIRELESS_AUTO,102
4a:69:6c:07:a1:e5,-70,HUST_WIRELESS,102
08:57:00:93:00:26,-69,liuLieBaoWiFi,102
00:0f:e2:db:25:20,-73,ChinaNet,102
10:6f:3f:38:9b:89,-71,dd-wrt,102
0e:69:6c:0b:1f:1e,-57,HUST_WIRELESS_AUTO,102
d4:ee:07:50:f1:3c,-89,HiWiFi_50F13C,102
b0:d5:9d:95:91:2b,-87,360WiFi-WJ,102
74:25:8a:44:f1:f1,-80,HUST_WIRELESS_AUTO,102
5a:ed:b9:49:fa:33,-87,LieBaoWiFi706,102
4c:e6:76:c9:fc:00,-78,HongboJiangOffice,102
14:75:90:a5:bd:60,-73,hustac517,102
ea:69:6c:07:90:11,-89,HUST_WIRELESS_AUTO,102
4a:69:6c:07:85:75,-79,HUST_WIRELESS,102
0e:69:6c:0a:bd:1a,-73,HUST_WIRELESS_AUTO,102
7a:69:6c:07:a0:7a,-87,HUST_WIRELESS_AUTO,102
00:87:46:20:fb:02,-89,360WiFi-FB02,102
6a:69:6c:05:c3:09,-79,HUST_WIRELESS_AUTO,102
00:0f:e2:a1:97:c0,-76,ChinaNet,102
00:0f:e2:db:26:20,-90,ChinaNet,102
0e:69:6c:0a:bf:be,-72,HUST_WIRELESS_AUTO,102
2c:33:7a:2b:97:fb,-88,HP-Print-fb-LaserJet Pro MFP,102
06:69:6c:0a:bf:be,-72,HUST_WIRELESS,102
70:3d:15:3a:86:b0,-79,HUST_WIRELESS,102
70:3d:15:3a:86:b2,-79,eduroam,102
70:3d:15:3a:86:b1,-79,HUST_WIRELESS_AUTO,102
6a:69:6c:07:96:d9,-89,HUST_WIRELESS_AUTO,102
b0:d5:9d:4f:5f:4b,-76,360免费WiFi-4B,102
c8:3a:35:22:ad:91,-77,HC5761,102
70:3d:15:35:b9:91,-80,HUST_WIRELESS_AUTO,102
70:3d:15:35:b9:92,-81,eduroam,102
06:69:6c:0b:1f:1e,-50,HUST_WIRELESS,103
20:dc:e6:8a:d1:a2,-57,WQ-20170217BIDU_Network,103
4a:ee:65:e1:e1:85,-74,2222,103
48:3c:0c:eb:e4:6c,-65,lion,103
4a:69:6c:07:a1:e7,-72,HUST_WIRELESS_AUTO,103
4a:69:6c:07:a1:e5,-72,HUST_WIRELESS,103
08:57:00:93:00:26,-71,liuLieBaoWiFi,103
10:6f:3f:38:9b:89,-77,dd-wrt,103
d4:ee:07:50:f1:3c,-87,HiWiFi_50F13C,103
14:75:90:a5:bd:60,-80,hustac517,103
0e:69:6c:0a:bf:be,-72,HUST_WIRELESS_AUTO,103
06:69:6c:0a:bf:be,-72,HUST_WIRELESS,103
5a:ed:b9:49:fa:33,-80,LieBaoWiFi706,103
3a:69:6c:07:99:86,-77,HUST_WIRELESS_AUTO,103
6a:69:6c:05:c3:07,-79,HUST_WIRELESS,103
d4:ee:07:09:c7:8e,-77,DLINK-ISE,103
6a:69:6c:05:c3:09,-77,HUST_WIRELESS_AUTO,103
ea:69:6c:07:90:11,-74,HUST_WIRELESS_AUTO,103
2c:33:7a:2b:97:fb,-86,HP-Print-fb-LaserJet Pro MFP,103
8c:a6:df:91:51:45,-80,server-2,103
b0:d5:9d:4f:5f:4b,-71,360免费WiFi-4B,103
6a:00:e3:f0:21:d5,-78,gzj,103
0e:69:6c:0b:1f:1e,-48,HUST_WIRELESS_AUTO,103
00:87:46:20:fb:02,-77,360WiFi-FB02,103
c8:3a:35:22:ad:91,-81,HC5761,103
d4:ee:07:45:03:10,-79,HIWIFI-ISE,103
2a:69:6c:05:c5:25,-87,HUST_WIRELESS_AUTO,103
2a:69:6c:05:c5:23,-84,HUST_WIRELESS,103
0e:69:6c:0a:bd:1a,-84,HUST_WIRELESS_AUTO,103
0e:69:6c:0a:bf:7a,-82,HUST_WIRELESS_AUTO,103
4c:e6:76:c9:fc:00,-84,HongboJiangOffice,103
